,Date,Index_Component_Count,Internal_Number,ISIN,SEDOL,Instrument_Name,Country,Currency,exchange,ICB,Mcap_Units_Index_Currency,InfoCode,closePrice_Cutoff,freeFloat_Cutoff,Free_Float,Capfactor,Free_Float_Market_Cutoff,Full_Market_Cap_Cutoff,FOR_FF,Weight
112432,2018-03-19,1988,IN70CO,INE947Q01010,BDFDSD,LAURUS LABS,IN,INR,0,20103015,35857900,294681.0,538.35,0.6674,0.6674,0.0629922,36836354.044523634,876200829.10474,0.04,3.64e-05
112457,2018-03-19,1988,IN70R3,INE010J01012,BF1XGY,TEJAS NETWORKS,IN,INR,0,15101010,38642072,298275.0,347.0,1.0,0.7387,0.1028455,36303549.84667415,477854522.40474755,0.08,3.93e-05
112481,2018-03-19,1988,IN05R1,INE565A01014,668995,Indian Oversea,IN,INR,0,30101010,67348071,10906.0,19.55,0.9081,0.084,1.0,71907118.26944055,856037122.2552445,0.08,6.85e-05
112487,2018-03-19,1988,IN03AI,INE112A01023,BVFYBZ,Corporation Bank,IN,INR,0,30101010,54687700,43325.0,33.4,0.1033,0.1033,1.0,60749510.94948859,588088198.9301896,0.1,5.56e-05
112502,2018-03-19,1988,IN17GT,INE461C01038,BYZ10H,GREENPLY INDUSTRIES,IN,INR,0,50101035,90130753,147996.0,343.64991,0.17,0.17,0.8416765,92556983.6951647,646867110.1850587,0.14,9.16e-05
112515,2018-03-19,1988,IN089M,INE542F01012,B2NXD2,RELIANCE NAVAL & ENGINEERING,IN,INR,0,50206060,44793257,215091.0,40.4,0.366,0.3721,0.322494,54889547.04364587,457412825.70552254,0.12,4.55e-05
112543,2018-03-19,1988,IN60Y9,INE500L01026,BYT56K,S H KELKAR & CO,IN,INR,0,55201020,76506646,286707.0,285.8,0.5328,0.4278,0.3276227,88923994.15858358,634459925.8735228,0.14,7.78e-05
112565,2018-03-19,1988,IN02KR,INE084A01016,609978,Bank of India,IN,INR,0,30101010,218609932,45214.0,116.3,0.1198,0.1198,1.0,253337662.84116825,2114671643.081538,0.12,0.000222189
112568,2018-03-19,1988,IN60IT,INE455T01018,BD0Q9Y,JINDAL STAINLESS,IN,INR,0,55102010,19051332,288048.0,185.3,0.7594,0.677,0.0437755,19888324.804645147,671086372.8228881,0.03,1.94e-05
112589,2018-03-19,1988,IN0AQ5,INE691A01018,672179,UCO BANK,IN,INR,0,30101010,40257433,13759.0,25.949997,0.07,0.06,1.0,44618884.20411291,743648070.0685486,0.06,4.09e-05
112604,2018-03-19,1988,IN03GO,INE077A01010,610000,DENA BANK,IN,INR,0,30101010,41372453,45197.0,20.600007,0.25,0.12,1.0,42911039.42963752,357591995.24697936,0.12,4.2e-05
112633,2018-03-19,1988,IN03NV,INE836F01026,B1RMW3,Dish TV India,IN,INR,0,40301035,98627980,74322.0,73.75,0.4182,0.4182,0.2140316,108018509.57878056,1206802647.0474656,0.09,0.000100243
112670,2018-03-19,1988,ID10PL,ID1000104201,B19HL0,SENTUL CITY,ID,IDR,0,35101010,77026130,45268.0,206.0,0.04,0.1,1.0,82756451.14613761,827564511.4613761,0.1,7.83e-05
112684,2018-03-19,1988,ID20SP,ID1000092703,654524,BANK PAN INDONESIA,ID,IDR,0,30101010,273931825,41349.0,1300.0,0.1426,0.1426,1.0,321262958.6584418,2252895923.2709804,0.14,0.000278416
112796,2018-03-19,1988,MX403Q,MX01VO000009,BDZDPH,VOLARIS,MX,MXN,0,40501010,20613360,268503.0,16.8,0.6669,0.6669,0.0441236,23001783.014694218,781681522.1572459,0.03,2.1e-05
112858,2018-03-19,1988,BR03UZ,BRPRMLACNOR9,BLD327,PRUMO LOGISTICA ON,BR,BRL,0,50206060,169779571,153189.0,11.350001,0.13,0.13,1.0,170776883.96254537,1313668338.173426,0.13,0.000172559
113026,2018-03-19,1988,MY70D4,MYL5283OO006,BD9GJH,ECO WORLD INTERNATIONAL,MY,MYR,0,35101010,33388845,296405.0,1.05,0.0545,0.0545,1.0,35062709.724,643352472.0,0.05,3.39e-05
113061,2018-03-19,1988,MY20H3,MYL4502OO000,681255,MEDIA PRIMA,MY,MYR,0,40301035,12646782,12695.0,0.54,0.6967,0.6967,0.1364059,14532179.056193152,152915593.4118718,0.1,1.29e-05
113088,2018-03-19,1988,TH220E,TH1019010Y00,B4Q5QB,LH FINANCIAL GP.,TH,THB,0,30101010,151674146,251124.0,1.69,0.5395,0.5395,0.2480649,152635238.52822512,1140507229.8223293,0.13,0.000154157
113155,2018-03-19,1988,TH22KY,TH3437010004,B6ZG0Q,ASIA AVIATION,TH,THB,0,40501010,831256,261603.0,5.55,0.4768,0.5143,0.0019444,857525.7835060973,857521564.5,0.0,8.45e-07
113262,2018-03-19,1988,EV052,RU000A0JPNN9,B59RSV,FGC UES,RU,RUB,0,65101015,129008712,153475.0,0.1759,0.0333,0.0331,1.0,131825365.84152287,3982639451.405525,0.03,0.000131121
113263,2018-03-19,1988,EV058,RU000A0JPVJ0,B5B27G,ROSSETI,RU,RUB,0,65101015,338273234,170885.0,0.8301,0.12,0.12,1.0,351801903.3791472,2931682528.1595597,0.12,0.000343811
113278,2018-03-19,1988,EG7034,EGS3E181C010,B0Y52Q,EGYPT ALUMINIUM,EG,EGP,0,55102035,99918282,39304.0,61.26,0.1003,0.1003,1.0,95680331.02072501,953941485.7500001,0.1,0.000101554
113281,2018-03-19,1988,EG9025,EGS42111C012,632585,ALEXANDRIA CONTAINERS,EG,EGP,0,50206010,57738599,39237.0,158.53,0.04,0.04,1.0,53092467.549522944,1327311688.7380736,0.04,5.87e-05
113282,2018-03-19,1988,EG7023,EGS3D061C015,667527,EGYPT IRON & STEEL,EG,EGP,0,55102010,42762191,43458.0,7.5,0.55,0.1001,1.0,41528394.47839583,414869075.70825005,0.1,4.35e-05
113284,2018-03-19,1988,EG5043,EGS673Y1C015,BVW29L,EMAAR MISR FOR DEVELOPMENT,EG,EGP,0,35101010,149771087,281356.0,4.15,0.1303,0.1303,1.0,138688130.25780466,1064375520.0138501,0.13,0.000152223
113299,2018-03-19,1988,PH04R1,PHY249161019,634144,FILINVEST LAND,PH,PHP,0,35101010,95094223,26950.0,1.77,0.4058,0.4058,0.290966,97311825.97031727,824159625.8504863,0.12,9.67e-05
113357,2018-06-18,1984,IN70CO,INE947Q01010,BDFDSD,LAURUS LABS,IN,INR,0,20103015,32626062,294681.0,471.9,0.6674,0.6674,0.0629922,31171595.850804083,741457151.1605097,0.04,3.48e-05
113358,2018-06-18,1984,IN70AM,INE916U01025,BD8DJG,SHEELA FOAM LTD,IN,INR,0,40202015,54309236,294439.0,1469.0,0.0499,0.0499,1.0,52990434.94078091,1061932563.9435052,0.05,5.79e-05
113365,2018-06-18,1984,IN17JW,INE511C01022,B084VN,POONAWALLA FINCORP,IN,INR,0,30201025,78718359,148601.0,176.35001,0.38,0.15,0.8021625,84674450.54343174,703718182.9818916,0.12,8.39e-05
113379,2018-06-18,1984,IN01FL,INE814H01011,B3WQH4,Adani Power,IN,INR,0,65101015,75253923,214021.0,20.2,0.2883,0.3383,0.2144364,83753527.05302864,1154523028.3043199,0.07,8.02e-05
113383,2018-06-18,1984,IN81KY,INE335K01011,BYWR34,COFFEE DAY ENTERPRISES,IN,INR,0,45101020,106134080,286387.0,297.75,0.2704,0.2704,0.4190926,105627511.67932926,932095409.8328531,0.11,0.000113144
113396,2018-06-18,1984,IN03GO,INE077A01010,610000,DENA BANK,IN,INR,0,30101010,65141686,45197.0,16.600007,0.12,0.12,1.0,66684225.01586573,555701875.1322144,0.12,6.94e-05
113409,2018-06-18,1984,IN0319,INE178A01016,612156,CHENNAI PETROLEUM,IN,INR,0,60101020,57196767,5161.0,285.75,0.3271,0.3271,0.2629043,54225150.59260955,630554360.442732,0.09,6.1e-05
113432,2018-06-18,1984,IN089M,INE542F01012,B2NXD2,RELIANCE NAVAL & ENGINEERING,IN,INR,0,50206060,18229948,215091.0,16.15,0.3721,0.3738,0.322494,21279311.591566004,176521105.20570844,0.12,1.94e-05
113454,2018-06-18,1984,IN17GT,INE461C01038,BYZ10H,GREENPLY INDUSTRIES,IN,INR,0,50101035,63683272,147996.0,259.05005,0.17,0.17,0.8416765,67355610.59922583,470738429.92300856,0.14,6.79e-05
113478,2018-06-18,1984,IN05R1,INE565A01014,668995,Indian Oversea,IN,INR,0,30101010,112099251,10906.0,16.25,0.084,0.1026,1.0,70476398.27498047,686904466.6177434,0.1,0.000119503
113521,2018-06-18,1984,IN60IT,INE455T01018,BD0Q9Y,JINDAL STAINLESS,IN,INR,0,55102010,12481280,288048.0,175.9,0.677,0.5046,0.0437755,13584521.331436262,614987061.1369455,0.02,1.33e-05
113529,2018-06-18,1984,IN70R3,INE010J01012,BF1XGY,TEJAS NETWORKS,IN,INR,0,15101010,38846580,298275.0,314.55,0.7387,0.9219,0.1028455,39890211.48602948,420723944.8612993,0.09,4.14e-05
113585,2018-06-18,1984,IN80GT,INE385W01011,BF2B3K,DISHMAN CARBOGEN AMCIS,IN,INR,0,20103010,65231642,300248.0,309.05,1.0,0.386,0.24,68473694.21688221,739137459.1632364,0.09,6.95e-05
113591,2018-06-18,1984,IN0AQ5,INE691A01018,672179,UCO BANK,IN,INR,0,30101010,19438139,13759.0,18.850007,0.06,0.03,1.0,19342226.141673684,644740871.3891228,0.03,2.07e-05
113603,2018-06-18,1984,IN60Y9,INE500L01026,BYT56K,S H KELKAR & CO,IN,INR,0,55201020,70166127,286707.0,233.1,0.4278,0.44,0.3276227,72012526.03302778,499552784.0202921,0.14,7.48e-05
113939,2018-06-18,1984,KR40FU,KR7192400000,BPF055,CUCKOO HOLDINGS,KR,KRW,0,40202020,139597671,277507.0,164000.0,0.214,0.1368,1.0,110634850.09145103,808734284.2942327,0.14,0.000148818
114074,2018-06-18,1984,MY20H3,MYL4502OO000,681255,MEDIA PRIMA,MY,MYR,0,40301035,14699297,12695.0,0.375,0.6967,0.7126,0.1364059,10158678.026239347,104510090.16470666,0.1,1.57e-05
114670,2018-06-18,1984,EG5043,EGS673Y1C015,BVW29L,EMAAR MISR FOR DEVELOPMENT,EG,EGP,0,35101010,136881361,281356.0,4.21,0.1303,0.1303,1.0,138845159.32503754,1065580654.8352842,0.13,0.000145922
114674,2018-06-18,1984,EG7034,EGS3E181C010,B0Y52Q,EGYPT ALUMINIUM,EG,EGP,0,55102035,89972123,39304.0,63.03,0.1003,0.1016,1.0,98410901.3601252,968611233.8595,0.1,9.59e-05
114677,2018-06-18,1984,EG9025,EGS42111C012,632585,ALEXANDRIA CONTAINERS,EG,EGP,0,50206010,68391416,39237.0,170.26,0.04,0.05,1.0,70340076.44085549,1406801528.8171096,0.05,7.29e-05
114678,2018-06-18,1984,EG7023,EGS3D061C015,667527,EGYPT IRON & STEEL,EG,EGP,0,55102010,31360607,43458.0,7.6,0.1001,0.0901,1.0,37380545.4729023,414878418.12322193,0.09,3.34e-05
114683,2018-06-18,1984,BR801B,BRAZULACNPR4,BD97PR,AZUL PN,BR,BRL,0,40501010,245972009,298732.0,26.51,0.7712,0.6566,0.1929603,289762151.90428853,2287035017.035619,0.13,0.000262218
114877,2018-06-18,1984,ID20SP,ID1000092703,654524,BANK PAN INDONESIA,ID,IDR,0,30101010,214778106,41349.0,850.0,0.1426,0.1426,1.0,207761530.3930311,1456953228.5626304,0.14,0.000228963
114887,2018-06-18,1984,ID7068,ID1000130404,BHWQMH,BANK INA PERDANA,ID,IDR,0,30101010,6866085,273552.0,464.0,0.3259,0.0397,1.0,7489561.882132701,188653951.691,0.04,7.32e-06
114905,2018-06-18,1984,412532,TRABRISA91E3,B03MQ6,BRISA BRIDGESTONE SABANCI,TR,TRY,0,40101015,47357456,35434.0,6.32,0.1274,0.1274,1.0,54142994.30188088,424984256.6866631,0.13,5.05e-05
114920,2018-06-18,1984,TR603T,TREPOHO00012,B807W6,POLISAN HOLDING,TR,TRY,0,55201020,64114879,261499.0,6.26,0.1315,0.1341,1.0,68453297.1367756,510464557.32122,0.13,6.83e-05
114931,2018-06-18,1984,TH220E,TH1019010Y00,B4Q5QB,LH FINANCIAL GP.,TH,THB,0,30101010,45994297,251124.0,1.54,0.5395,0.1833,0.2480649,46369892.05755595,1019784253.9708259,0.05,4.9e-05
115000,2018-06-18,1984,TH22KY,TH3437010004,B6ZG0Q,ASIA AVIATION,TH,THB,0,40501010,914664,261603.0,5.5,0.5143,0.5868,0.0019444,951407.8211237863,833855887.8925,0.0,9.75e-07
115028,2018-06-18,1984,EV058,RU000A0JPVJ0,B5B27G,ROSSETI,RU,RUB,0,65101015,281760749,170885.0,0.79710001,0.12,0.11,1.0,279707397.8618045,2542794526.0164046,0.11,0.00030037
115234,2018-06-18,1984,MX403Q,MX01VO000009,BDZDPH,CONTROLADORA VUELA COMPANIA DE AVIACION,MX,MXN,0,40501010,17244282,268503.0,10.300001,0.84,0.84,0.0441236,16746003.38502686,451815316.8714286,0.04,1.84e-05
115258,2018-06-18,1984,PH601D,PHY223581083,B7ZWPZ,EAST WEST BANKING,PH,PHP,0,30101010,57314410,261188.0,15.100001,0.23,0.23,0.4,59496448.11813021,646700523.0231544,0.09,6.11e-05
115267,2018-06-18,1984,PH04R1,PHY249161019,634144,FILINVEST LAND,PH,PHP,0,35101010,83564710,26950.0,1.61,0.4058,0.4058,0.290966,87747785.53107925,743159234.46511,0.12,8.91e-05
115319,2018-09-24,2081,IN05EO,INE008A01015,609955,IDBI Bank,IN,INR,0,30101010,183966071,42448.0,62.65,0.1904,0.0606,1.0,165075448.71939427,2724017305.6005654,0.06,0.000212388
115334,2018-09-24,2081,IN03AI,INE112A01023,BVFYBZ,Corporation Bank,IN,INR,0,30101010,42277337,43325.0,27.85,0.2013,0.071,1.0,46433841.687462956,653997770.2459571,0.07,4.88e-05
115339,2018-09-24,2081,IN08O1,INE855B01025,634995,RAIN INDUSTRIES,IN,INR,0,50101030,123246161,4752.0,188.9,0.68,0.68,0.2091618,127409803.93314381,895801043.6189183,0.14,0.000142287
115350,2018-09-24,2081,IN05R1,INE565A01014,668995,Indian Oversea,IN,INR,0,30101010,45232287,10906.0,15.47,0.1026,0.049,1.0,52270587.87294962,1066746691.2846861,0.05,5.22e-05
115359,2018-09-24,2081,IN70CO,INE947Q01010,BDFDSD,LAURUS LABS,IN,INR,0,20103015,26882154,294681.0,436.45,0.6674,0.6493,0.0659125,27923456.207360283,652463144.115908,0.04,3.1e-05
115370,2018-09-24,2081,IN81KY,INE335K01011,BYWR34,COFFEE DAY ENTERPRISES,IN,INR,0,45101020,108114620,286387.0,278.0,0.2704,0.2798,0.4381665,101513939.41550839,828016137.3920099,0.12,0.000124818
115376,2018-09-24,2081,IN01FL,INE814H01011,B3WQH4,Adani Power,IN,INR,0,65101015,176450899,214021.0,35.4,0.3383,0.2883,0.4672667,259327977.28040078,1925040621.777949,0.13,0.000203712
115391,2018-09-24,2081,IN60MX,INE002S01010,BD0404,MAHANAGAR GAS,IN,INR,0,65102020,94388768,291200.0,864.75,0.26,0.335,0.2540567,102498860.26850918,1204324653.0013838,0.09,0.000108972
115401,2018-09-24,2081,IN80W9,INE805D01034,BF0F7S,SUNTECK REALTY,IN,INR,0,35101010,50912355,215340.0,508.45,0.443,0.4254,0.1329126,59305445.96870916,1048892395.7642341,0.06,5.88e-05
115413,2018-09-24,2081,IN80YB,INE850D01014,BYWKX7,GODREJ AGROVET LTD,IN,INR,0,45102010,154486432,300998.0,583.3,0.2914,0.2914,0.3820625,175823094.92811668,1579253906.6354346,0.11,0.000178354
115433,2018-09-24,2081,IN17GT,INE461C01038,BYZ10H,GREENPLY INDUSTRIES,IN,INR,0,50101035,42315406,147996.0,203.5,0.17,0.26,0.5503269,50343091.69355419,351840471.08080524,0.14,4.89e-05
115447,2018-09-24,2081,IN00RW,INE531E01026,B02GZ1,HINDUSTAN COPPER,IN,INR,0,55102040,84979193,4600.0,62.9,0.2395,0.1181,1.0,96903255.99917035,820518679.0784957,0.12,9.81e-05
115450,2018-09-24,2081,IN808L,INE248A01017,616916,ITI,IN,INR,0,15101010,66975743,5035.0,115.2,0.0741,0.0628,1.0,77521018.23793152,1234411118.4384,0.06,7.73e-05
115459,2018-09-24,2081,IN815J,INE031A01017,BDVJZR,HOUSING AND URBAN DEVELOPMENT,IN,INR,0,30201025,144877139,297351.0,55.35,0.1019,0.1019,1.0,159194457.10192013,1562261600.6076558,0.1,0.00016726
115511,2018-09-24,2081,IN02KR,INE084A01016,609978,Bank of India,IN,INR,0,30101010,163116322,45214.0,100.45,0.1691,0.0814,1.0,200937084.60482633,2468514552.8848443,0.08,0.000188317
115562,2018-09-24,2081,IN0319,INE178A01016,612156,CHENNAI PETROLEUM,IN,INR,0,60101020,47952393,5161.0,313.7,0.3271,0.3271,0.2629043,56638853.32678923,658621977.9083619,0.09,5.54e-05
116107,2018-09-24,2081,TH220E,TH1019010Y00,B4Q5QB,LH FINANCIAL GP.,TH,THB,0,30101010,138123815,251124.0,1.6,0.1833,0.1833,0.73012,138590096.22095203,1035560523.0715913,0.13,0.000159463
116132,2018-09-24,2081,TH22KY,TH3437010004,B6ZG0Q,ASIA AVIATION,TH,THB,0,40501010,664004,261603.0,4.46,0.5868,0.509,0.0019646,660880.6151345159,660892907.7426,0.0,7.67e-07
116831,2018-09-24,2081,412532,TRABRISA91E3,B03MQ6,BRISA BRIDGESTONE SABANCI,TR,TRY,0,40101015,38660664,35434.0,5.96,0.1274,0.1274,1.0,34984538.61912803,274603913.80791235,0.13,4.46e-05
116848,2018-09-24,2081,TR12OB,TRECARF00032,BZ3FB9,CARREFOURSA CFR.SAB,TR,TRY,0,45201010,13207253,284826.0,3.8000002,0.03,0.03,1.0,12050280.312025245,401676010.40084153,0.03,1.52e-05
116905,2018-09-24,2081,MX403Q,MX01VO000009,BDZDPH,CONTROLADORA VUELA COMPANIA DE AVIACION,MX,MXN,0,40501010,19847721,268503.0,13.960001,0.84,0.84,0.035031,18859993.828859325,640928709.0230057,0.03,2.29e-05
117001,2018-09-24,2081,BR801B,BRAZULACNPR4,BD97PR,AZUL PN,BR,BRL,0,40501010,245315657,298732.0,23.0,0.6566,0.8398,0.1534711,233090481.30624634,1808514780.2201667,0.13,0.000283216
117198,2018-09-24,2081,EG7034,EGS3E181C010,B0Y52Q,EGYPT ALUMINIUM,EG,EGP,0,55102035,51325168,39304.0,43.75,0.1016,0.1016,1.0,68557619.0424125,674779714.9843751,0.1,5.93e-05
117214,2018-09-24,2081,EG5043,EGS673Y1C015,BVW29L,EMAAR MISR FOR DEVELOPMENT,EG,EGP,0,35101010,118628675,281356.0,4.5,0.1303,0.1303,1.0,148950830.05094874,1143137605.9167209,0.13,0.000136956
117217,2018-09-24,2081,EG7023,EGS3D061C015,667527,EGYPT IRON & STEEL,EG,EGP,0,55102010,23586512,43458.0,6.45,0.0901,0.1001,1.0,35373889.10236004,353385505.5180823,0.1,2.72e-05
117232,2018-09-24,2081,PK213F,PK0000501012,648480,KARACHI ELECTRIC SUPP.,PK,PKR,0,65101015,108903653,26526.0,5.32,0.0924,0.0924,1.0,109341783.77357711,1183352638.2421765,0.09,0.000125729
117233,2018-09-24,2081,PK803K,PK0078401012,673904,BYCO PETROLEUM PAKISTAN,PK,PKR,0,60101020,38888265,9640.0,12.03,0.0817,0.0817,1.0,42194898.563937955,516461426.73118675,0.08,4.49e-05
117268,2018-09-24,2081,PH807L,PHY3003W1037,BF3X5V,EAGLE CEMENT,PH,PHP,0,50101010,187506034,297740.0,16.24,0.1343,0.1343,1.0,203956994.82303602,1518667124.52,0.13,0.000216475
117273,2018-09-24,2081,PH04R1,PHY249161019,634144,FILINVEST LAND,PH,PHP,0,35101010,76572614,26950.0,1.51,0.4058,0.4058,0.290966,80862140.25455624,684842881.0491401,0.12,8.84e-05
117319,2018-09-24,2081,ID20SP,ID1000092703,654524,BANK PAN INDONESIA,ID,IDR,0,30101010,214667405,41349.0,850.0,0.1426,0.1426,1.0,195991429.13250443,1374413949.0357955,0.14,0.000247833
117362,2018-09-24,2081,EV058,RU000A0JPVJ0,B5B27G,ROSSETI,RU,RUB,0,65101015,234985071,170885.0,0.67699999,0.11,0.11,1.0,219836488.91603088,1998513535.6002808,0.11,0.00027129
117866,2018-12-24,2076,IN08O1,INE855B01025,634995,RAIN INDUSTRIES,IN,INR,0,50101030,91235969,4752.0,133.2,0.68,0.68,0.2091618,91428703.86324626,642822811.1896138,0.14,0.000115346
117877,2018-12-24,2076,IN80YB,INE850D01014,BYWKX7,GODREJ AGROVET LTD,IN,INR,0,45102010,152942945,300998.0,497.0,0.2914,0.2914,0.3820625,152457144.59470132,1369379496.4427223,0.11,0.000193359
117879,2018-12-24,2076,IN05R1,INE565A01014,668995,Indian Oversea,IN,INR,0,30101010,50266782,10906.0,14.3,0.049,0.049,1.0,49171171.678354144,1003493299.5582478,0.05,6.36e-05
117885,2018-12-24,2076,IN00RW,INE531E01026,B02GZ1,HINDUSTAN COPPER,IN,INR,0,55102040,77748083,4600.0,48.1,0.1181,0.1181,1.0,75411963.64478925,638543299.2784865,0.12,9.83e-05
117940,2018-12-24,2076,IN02KR,INE084A01016,609978,Bank of India,IN,INR,0,30101010,204128072,45214.0,84.85,0.0814,0.0814,1.0,172730667.41871905,2121998371.2373347,0.08,0.000258071
117950,2018-12-24,2076,IN815J,INE031A01017,BDVJZR,HOUSING AND URBAN DEVELOPMENT,IN,INR,0,30201025,125950428,297351.0,43.05,0.1019,0.1019,1.0,126005911.86325742,1236564395.1251955,0.1,0.000159234
118009,2018-12-24,2076,IN808L,INE248A01017,616916,ITI,IN,INR,0,15101010,72894352,5035.0,94.75,0.0628,0.0628,1.0,76583023.37426558,1219474894.494675,0.06,9.22e-05
118018,2018-12-24,2076,IN70CO,INE947Q01010,BDFDSD,LAURUS LABS,IN,INR,0,20103015,24600743,294681.0,383.0,0.6493,0.6493,0.0659125,24936810.021842252,582676777.1957833,0.04,3.11e-05
118034,2018-12-24,2076,IN0319,INE178A01016,612156,CHENNAI PETROLEUM,IN,INR,0,60101020,50854166,5161.0,272.7,0.3271,0.3271,0.2629043,50106321.45987562,582658768.7997297,0.09,6.43e-05
118039,2018-12-24,2076,IN60MX,INE002S01010,BD0404,MAHANAGAR GAS,IN,INR,0,65102020,104836979,291200.0,833.75,0.335,0.335,0.2540567,100570766.77046633,1181670249.5582452,0.09,0.000132541
118061,2018-12-24,2076,IN05EO,INE008A01015,609955,IDBI Bank,IN,INR,0,30101010,221476736,42448.0,59.6,0.0606,0.0606,1.0,216680545.90884155,3575586566.1525006,0.06,0.000280004
118065,2018-12-24,2076,IN03AI,INE112A01023,BVFYBZ,Corporation Bank,IN,INR,0,30101010,48815681,43325.0,26.5,0.071,0.071,1.0,44963772.266740866,633292567.1371953,0.07,6.17e-05
118076,2018-12-24,2076,IN81KY,INE335K01011,BYWR34,COFFEE DAY ENTERPRISES,IN,INR,0,45101020,101078105,286387.0,262.75,0.2798,0.2798,0.4381665,97640739.31463775,796423705.7975435,0.12,0.000127789
118081,2018-12-24,2076,IN01FL,INE814H01011,B3WQH4,Adani Power,IN,INR,0,65101015,374884964,214021.0,55.4,0.2883,0.2883,0.4672667,413012621.83022416,3065870804.4852524,0.13,0.000473951
118130,2018-12-24,2076,IN80W9,INE805D01034,BF0F7S,SUNTECK REALTY,IN,INR,0,35101010,41399298,215340.0,339.9,0.4254,0.4254,0.1329126,40346413.73822592,713577747.7958978,0.06,5.23e-05
118174,2018-12-24,2076,EV058,RU000A0JPVJ0,B5B27G,ROSSETI,RU,RUB,0,65101015,250640390,170885.0,0.73000002,0.11,0.11,1.0,238465920.14807534,2167872001.3461394,0.11,0.000316874
118202,2018-12-24,2076,BR801B,BRAZULACNPR4,BD97PR,AZUL PN,BR,BRL,0,40501010,377089770,298732.0,34.74,0.8398,0.8398,0.1534711,376695413.809089,2922724341.625155,0.13,0.000476739
119097,2018-12-24,2076,MX403Q,MX01VO000009,BDZDPH,CONTROLADORA VUELA COMPANIA DE AVIACION,MX,MXN,0,40501010,13812145,268503.0,13.020001,0.84,0.84,0.035031,16530778.72787091,561773814.2091464,0.03,1.75e-05
119181,2018-12-24,2076,ID20SP,ID1000092703,654524,BANK PAN INDONESIA,ID,IDR,0,30101010,264294816,41349.0,1240.0,0.1426,0.1426,1.0,297552023.9135084,2086620083.5449398,0.14,0.000334137
119270,2018-12-24,2076,TH220E,TH1019010Y00,B4Q5QB,LH FINANCIAL GP.,TH,THB,0,30101010,120945232,251124.0,1.44,0.1833,0.1833,0.73012,124133589.926463,927539909.5622288,0.13,0.000152906
119319,2018-12-24,2076,TH22KY,TH3437010004,B6ZG0Q,ASIA AVIATION,TH,THB,0,40501010,724161,261603.0,4.34,0.509,0.5868,0.0019646,737844.4528835815,640030354.6629999,0.0,9.16e-07
119347,2018-12-24,2076,TR12OB,TRECARF00032,BZ3FB9,CARREFOURSA CFR.SAB,TR,TRY,0,45201010,13899085,284826.0,3.9200001,0.03,0.03,1.0,15681898.734136427,522729957.8045476,0.03,1.76e-05
119364,2018-12-24,2076,412532,TRABRISA91E3,B03MQ6,BRISA BRIDGESTONE SABANCI,TR,TRY,0,40101015,45501444,35434.0,6.25,0.1274,0.1274,1.0,46281661.88909247,363278350.7778058,0.13,5.75e-05
119382,2018-12-24,2076,PK213F,PK0000501012,648480,KARACHI ELECTRIC SUPP.,PK,PKR,0,65101015,110813049,26526.0,5.64,0.0924,0.0924,1.0,105241401.00602101,1138976201.3638637,0.09,0.000140096
119389,2018-12-24,2076,PK803K,PK0078401012,673904,BYCO PETROLEUM PAKISTAN,PK,PKR,0,60101020,28883677,9640.0,9.63,0.0817,0.0817,1.0,30665750.763253123,375345786.57592565,0.08,3.65e-05
119424,2018-12-24,2076,EG7034,EGS3E181C010,B0Y52Q,EGYPT ALUMINIUM,EG,EGP,0,55102035,52417285,39304.0,34.5,0.1016,0.1016,1.0,53821234.360872,529736558.67,0.1,6.63e-05
119440,2018-12-24,2076,EG7023,EGS3D061C015,667527,EGYPT IRON & STEEL,EG,EGP,0,55102010,25309212,43458.0,5.37,0.1001,0.0901,1.0,26390339.923355054,292900554.0882914,0.09,3.2e-05
119443,2018-12-24,2076,EG5043,EGS673Y1C015,BVW29L,EMAAR MISR FOR DEVELOPMENT,EG,EGP,0,35101010,105447934,281356.0,3.12,0.1303,0.1303,1.0,102811547.86785103,789037205.4324715,0.13,0.000133313
119450,2018-12-24,2076,PH04R1,PHY249161019,634144,FILINVEST LAND,PH,PHP,0,35101010,77436747,26950.0,1.45,0.4058,0.4058,0.290966,79201479.72995976,670778307.2630765,0.12,9.79e-05
119502,2019-03-18,2544,ID20SP,ID1000092703,654524,BANK PAN INDONESIA,ID,IDR,0,30101010,349638300,41349.0,1625.0,0.1426,0.1426,1.0,396607829.4572569,2781261076.1378465,0.14,0.000386253
119582,2019-03-18,2544,BR12JO,BRCGASACNPA3,203911,GAS DE SAO PAULO PN,BR,BRL,0,65102020,85770427,36102.0,81.080002,0.77,0.14,1.0,86415729.69241071,617255212.0886478,0.14,9.48e-05
119723,2019-03-18,2544,CN8FOA,KYG394071040,BNLP8N,GUORUI PROPERTIES,CN,HKD,0,35101010,113347300,276905.0,1.6300002,0.11,0.11,1.0,101516195.92667755,922874508.4243414,0.11,0.000125217
119786,2019-03-18,2544,CN89EU,KYG459951003,666501,SHN.INHS.BY.AEA.DEV.,CN,HKD,0,50206060,147332911,12415.0,4.1899996,0.09,0.09,1.0,148042163.58282846,1644912928.6980941,0.09,0.000162762
119844,2019-03-18,2544,CN8B4M,BMG9908J1053,662134,ZHUGUANG HOLDINGS GROUP,CN,HKD,0,35101010,21812464,44229.0,1.25,0.02,0.02,1.0,22912666.47571179,1145633323.7855895,0.02,2.41e-05
